var	Year	ALB	DZA	AGO	ARG	ARM	AUS	AUT	AZE	BHS	BHR	BGD	BLR	BEL	BOL	BWA	BRA	BRN	BGR	BFA	CMR	CAN	CHL	CHN	COL	COG	ZAR	CRI	CIV	HRV	CUB	CYP	CZE	DNK	DOM	ECU	EGY	SLV	EST	ETH	FIN	FRA	GAB	GMB	DEU	GHA	GRC	GTM	GIN	GNB	GUY	HTI	HND	HKG	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	PRK	KOR	KWT	LVA	LBN	LBR	LBY	LTU	LUX	MDG	MWI	MYS	MLI	MLT	MEX	MDA	MNG	MAR	MOZ	MMR	NAM	NLD	NZL	NIC	NER	NGA	NOR	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	ROM	RUS	SAU	SEN	SRB	SLE	SGP	SVK	SVN	SOM	ZAF	ESP	LKA	SDN	SUR	SWE	CHE	SYR	TWN	TZA	THA	TGO	TTO	TUN	TUR	ARE	UGA	UKR	GBR	USA	URY	VEN	VNM	YEM	ZMB	ZWE
RQ	2002	0.64	0.64	0.68	0.32	0.64	0.82	1.00	0.73	0.95	0.95	0.36	0.41	0.95	0.77	0.95	0.59	0.95	0.95	0.73	0.50	1.00	0.86	0.59	0.77	0.68	0.45	0.68	0.45	0.73	0.36	1.00	1.00	0.95	0.68	0.45	0.50	0.45	0.82	0.55	1.00	1.00	0.64	0.68	1.00	0.55	0.91	0.91	0.50	0.55	0.59	0.36	0.64	0.95	1.00	0.91	0.64	0.32	0.45	0.18	1.00	0.73	1.00	0.77	1.00	0.77	0.59	0.73	0.41	0.73	0.91	0.91	0.73	0.32	0.68	0.91	1.00	0.64	0.64	0.68	0.59	0.95	0.95	0.50	0.64	0.73	0.68	0.27	0.82	1.00	0.95	0.45	0.59	0.23	0.95	0.95	0.32	0.77	0.64	0.68	0.59	0.82	0.91	1.00	0.82	0.68	0.73	0.91	0.64	0.64	0.50	1.00	1.00	0.82	0.14	0.86	1.00	0.68	0.45	0.41	1.00	0.95	0.50	0.95	0.59	0.68	0.59	0.95	0.64	0.59	0.95	0.73	0.45	1.00	1.00	0.86	0.45	0.59	0.64	0.45	0.14
RQ	2003	0.64	0.64	0.64	0.41	0.64	0.95	1.00	0.59	0.95	0.95	0.50	0.41	0.95	0.77	0.95	0.64	0.95	0.95	0.73	0.50	1.00	0.91	0.59	0.68	0.59	0.45	0.73	0.45	0.73	0.23	1.00	1.00	0.95	0.64	0.45	0.50	0.45	0.82	0.55	1.00	1.00	0.59	0.68	1.00	0.55	0.91	0.91	0.41	0.55	0.55	0.36	0.64	1.00	1.00	0.91	0.68	0.45	0.45	0.64	1.00	0.82	1.00	0.77	0.95	0.77	0.59	0.77	0.41	0.77	0.91	0.91	0.73	0.36	0.73	0.91	1.00	0.64	0.64	0.73	0.59	0.95	0.95	0.50	0.64	0.73	0.68	0.23	0.82	1.00	0.95	0.64	0.59	0.32	0.95	0.95	0.27	0.82	0.64	0.68	0.64	0.73	0.91	1.00	0.82	0.68	0.73	0.91	0.64	0.64	0.55	1.00	1.00	0.91	0.14	0.91	1.00	0.64	0.45	0.41	1.00	0.95	0.50	0.95	0.59	0.73	0.59	0.95	0.73	0.59	0.95	0.68	0.45	1.00	0.95	0.68	0.27	0.55	0.64	0.45	0.05
RQ	2004	0.64	0.68	0.64	0.41	0.64	1.00	1.00	0.64	0.95	0.95	0.50	0.41	0.95	0.59	0.95	0.59	0.95	0.95	0.73	0.64	1.00	0.95	0.55	0.73	0.59	0.45	0.68	0.41	0.77	0.23	1.00	1.00	0.95	0.64	0.41	0.50	0.68	0.82	0.55	1.00	1.00	0.64	0.68	1.00	0.59	0.82	0.82	0.41	0.64	0.50	0.41	0.59	1.00	1.00	0.91	0.73	0.50	0.45	0.55	1.00	0.82	1.00	0.73	0.95	0.77	0.59	0.77	0.41	0.86	0.95	0.91	0.77	0.36	0.77	0.91	1.00	0.64	0.64	0.73	0.59	0.95	0.95	0.50	0.64	0.73	0.68	0.14	0.82	1.00	1.00	0.68	0.59	0.32	0.95	0.95	0.27	0.82	0.64	0.68	0.64	0.77	0.95	1.00	0.82	0.73	0.73	0.91	0.64	0.64	0.59	1.00	1.00	0.91	0.14	0.91	1.00	0.59	0.59	0.45	1.00	0.95	0.50	0.95	0.59	0.68	0.59	0.95	0.73	0.64	0.95	0.68	0.55	1.00	0.95	0.82	0.18	0.68	0.64	0.45	0.05
RQ	2005	0.64	0.77	0.59	0.55	0.64	1.00	1.00	0.77	0.95	0.95	0.55	0.41	0.95	0.50	0.95	0.59	0.95	0.95	0.73	0.64	1.00	0.95	0.59	0.68	0.68	0.45	0.68	0.36	0.77	0.23	1.00	0.95	0.95	0.77	0.41	0.50	0.64	0.82	0.55	1.00	1.00	0.73	0.68	1.00	0.68	0.86	0.82	0.36	0.59	0.50	0.32	0.59	1.00	0.95	0.91	0.77	0.73	0.50	0.59	1.00	0.82	1.00	0.77	0.95	0.82	0.68	0.77	0.41	0.82	0.95	0.91	0.68	0.36	0.77	0.91	1.00	0.64	0.64	0.73	0.59	0.95	0.86	0.50	0.64	0.73	0.68	0.14	0.82	1.00	1.00	0.73	0.59	0.55	0.95	0.95	0.41	0.82	0.64	0.68	0.64	0.73	0.95	1.00	0.82	0.73	0.73	0.91	0.64	0.64	0.59	1.00	0.91	0.91	0.09	0.91	1.00	0.59	0.59	0.55	1.00	1.00	0.45	0.95	0.59	0.68	0.59	0.95	0.64	0.64	0.95	0.68	0.64	1.00	1.00	0.77	0.23	0.68	0.64	0.55	0.05
RQ	2006	0.64	0.68	0.64	0.50	0.68	1.00	1.00	0.77	0.95	0.95	0.50	0.41	0.95	0.18	0.86	0.59	0.95	0.95	0.77	0.68	1.00	0.95	0.55	0.68	0.73	0.45	0.64	0.36	0.77	0.23	1.00	0.95	0.95	0.77	0.27	0.50	0.64	0.86	0.55	1.00	1.00	0.73	0.68	1.00	0.68	0.86	0.82	0.36	0.59	0.50	0.32	0.55	1.00	0.95	0.82	0.68	0.73	0.50	0.59	1.00	0.82	1.00	0.77	0.95	0.82	0.68	0.77	0.45	0.82	0.95	0.91	0.68	0.36	0.82	0.91	1.00	0.64	0.68	0.73	0.59	0.95	0.86	0.50	0.64	0.77	0.73	0.14	0.82	1.00	1.00	0.73	0.59	0.45	0.95	0.95	0.64	0.82	0.64	0.68	0.64	0.73	0.91	1.00	0.82	0.73	0.68	0.91	0.64	0.59	0.59	1.00	0.91	0.91	0.09	0.86	1.00	0.59	0.59	0.55	1.00	1.00	0.36	0.95	0.50	0.68	0.59	0.95	0.68	0.64	0.95	0.68	0.64	1.00	1.00	0.77	0.14	0.73	0.64	0.50	0.00
RQ	2007	0.68	0.68	0.64	0.50	0.68	1.00	1.00	0.77	0.95	0.95	0.55	0.41	0.95	0.18	0.86	0.59	0.95	0.95	0.77	0.73	1.00	0.95	0.55	0.68	0.73	0.45	0.64	0.36	0.77	0.23	1.00	0.95	0.95	0.77	0.27	0.50	0.64	0.86	0.55	1.00	1.00	0.73	0.68	1.00	0.68	0.86	0.77	0.32	0.59	0.50	0.32	0.50	1.00	0.91	0.82	0.68	0.73	0.50	0.59	1.00	0.82	0.95	0.77	0.95	0.82	0.68	0.77	0.45	0.82	0.95	0.91	0.68	0.36	0.82	0.91	1.00	0.59	0.68	0.77	0.64	0.95	0.86	0.50	0.64	0.77	0.73	0.14	0.82	1.00	1.00	0.73	0.55	0.45	0.95	0.95	0.64	0.82	0.64	0.68	0.64	0.73	0.91	1.00	0.82	0.73	0.77	0.91	0.64	0.59	0.59	1.00	0.91	0.91	0.09	0.86	1.00	0.59	0.59	0.55	1.00	1.00	0.36	0.95	0.50	0.55	0.59	0.95	0.68	0.64	0.95	0.68	0.64	1.00	1.00	0.77	0.14	0.73	0.64	0.45	0.00
RQ	2008	0.68	0.64	0.64	0.41	0.68	1.00	1.00	0.77	0.95	0.95	0.55	0.64	0.86	0.36	0.86	0.55	0.95	0.95	0.77	0.73	0.95	0.95	0.55	0.68	0.73	0.45	0.64	0.36	0.77	0.23	0.95	0.95	0.91	0.77	0.23	0.50	0.64	0.86	0.55	1.00	0.91	0.64	0.68	0.95	0.68	0.86	0.77	0.27	0.59	0.50	0.32	0.50	1.00	0.91	0.36	0.68	0.73	0.45	0.59	0.95	0.82	0.95	0.77	0.95	0.82	0.82	0.77	0.45	0.82	0.95	0.82	0.68	0.41	0.82	0.91	0.91	0.59	0.68	0.77	0.55	0.95	0.77	0.50	0.55	0.77	0.73	0.14	0.82	0.91	1.00	0.68	0.59	0.50	0.95	0.95	0.59	0.82	0.64	0.68	0.64	0.73	0.95	0.95	0.82	0.73	0.77	0.91	0.59	0.59	0.55	1.00	0.91	0.91	0.09	0.86	0.95	0.59	0.59	0.55	1.00	0.95	0.36	0.95	0.50	0.59	0.59	0.95	0.68	0.59	0.91	0.68	0.45	0.86	0.91	0.77	0.14	0.64	0.64	0.45	0.00
RQ	2009	0.68	0.64	0.64	0.41	0.68	1.00	1.00	0.77	0.95	0.95	0.55	0.64	0.86	0.36	0.86	0.55	0.95	0.86	0.77	0.73	0.95	0.95	0.55	0.68	0.68	0.45	0.64	0.36	0.77	0.23	0.95	0.95	0.91	0.77	0.23	0.50	0.64	0.86	0.45	1.00	0.91	0.64	0.68	0.95	0.64	0.86	0.77	0.27	0.55	0.50	0.32	0.50	1.00	0.82	0.59	0.68	0.73	0.36	0.59	0.86	0.82	0.95	0.77	0.95	0.82	0.64	0.77	0.27	0.82	0.86	0.77	0.68	0.45	0.73	0.91	0.91	0.50	0.59	0.77	0.55	0.95	0.77	0.50	0.55	0.77	0.73	0.14	0.82	0.91	1.00	0.68	0.59	0.50	0.95	0.95	0.59	0.82	0.64	0.68	0.64	0.73	0.95	0.95	0.82	0.73	0.77	0.91	0.59	0.59	0.55	1.00	0.91	0.91	0.09	0.77	0.91	0.68	0.59	0.55	1.00	0.95	0.36	0.95	0.59	0.59	0.59	0.95	0.68	0.59	0.91	0.68	0.45	0.86	1.00	0.77	0.14	0.64	0.64	0.45	0.00
RQ	2010	0.68	0.59	0.64	0.41	0.68	0.86	0.95	0.77	0.95	0.95	0.55	0.64	0.77	0.36	0.86	0.64	0.95	0.77	0.77	0.73	0.91	0.95	0.50	0.68	0.68	0.45	0.68	0.36	0.77	0.18	0.95	0.95	0.91	0.77	0.18	0.50	0.64	0.86	0.50	1.00	0.91	0.68	0.64	0.95	0.55	0.55	0.77	0.27	0.55	0.50	0.27	0.50	1.00	0.68	0.59	0.68	0.64	0.32	0.64	0.77	0.82	0.91	0.77	0.95	0.82	0.59	0.77	0.27	0.82	0.86	0.77	0.68	0.45	0.73	0.77	0.91	0.50	0.59	0.77	0.55	0.95	0.77	0.50	0.50	0.73	0.68	0.14	0.82	0.91	1.00	0.68	0.45	0.50	0.95	0.95	0.59	0.82	0.64	0.68	0.64	0.73	0.95	0.77	0.82	0.64	0.77	0.91	0.59	0.55	0.55	1.00	0.82	0.86	0.09	0.77	0.82	0.68	0.59	0.55	1.00	0.95	0.41	0.95	0.59	0.59	0.59	0.95	0.68	0.59	0.91	0.64	0.41	0.95	1.00	0.77	0.14	0.64	0.64	0.45	0.00
RQ	2011	0.68	0.59	0.59	0.50	0.68	0.86	0.77	0.77	0.95	0.86	0.45	0.45	0.59	0.36	0.86	0.64	0.95	0.68	0.59	0.59	1.00	0.95	0.55	0.64	0.68	0.45	0.64	0.50	0.77	0.23	0.68	0.82	0.82	0.77	0.23	0.45	0.64	0.77	0.50	0.82	0.64	0.59	0.64	0.86	0.59	0.59	0.77	0.36	0.55	0.50	0.27	0.50	1.00	0.59	0.73	0.68	0.64	0.32	0.68	0.59	0.82	0.59	0.77	0.95	0.82	0.59	0.55	0.27	0.82	0.77	0.68	0.59	0.45	0.59	0.73	0.91	0.50	0.45	0.77	0.55	0.77	0.77	0.50	0.50	0.73	0.64	0.18	0.55	0.86	1.00	0.68	0.45	0.50	0.95	0.77	0.55	0.82	0.64	0.68	0.59	0.77	0.82	0.50	0.77	0.68	0.77	0.91	0.59	0.59	0.45	1.00	0.73	0.59	0.09	0.77	0.55	0.59	0.55	0.55	1.00	0.95	0.36	0.95	0.59	0.68	0.59	0.95	0.59	0.59	0.82	0.59	0.50	0.68	1.00	0.77	0.27	0.55	0.45	0.45	0.00
RQ	2012	0.55	0.59	0.59	0.45	0.64	0.86	0.64	0.68	0.86	0.86	0.45	0.50	0.64	0.36	0.86	0.59	0.95	0.73	0.55	0.59	1.00	0.95	0.59	0.64	0.68	0.45	0.64	0.64	0.73	0.23	0.59	0.64	0.68	0.64	0.41	0.45	0.64	0.77	0.50	0.86	0.59	0.59	0.64	0.91	0.59	0.45	0.77	0.36	0.41	0.50	0.27	0.50	1.00	0.59	0.73	0.59	0.55	0.32	0.59	0.59	0.82	0.59	0.50	0.91	0.68	0.59	0.55	0.27	0.82	0.68	0.73	0.55	0.45	0.59	0.73	0.91	0.55	0.45	0.77	0.55	0.73	0.77	0.50	0.50	0.73	0.64	0.45	0.55	0.73	1.00	0.68	0.45	0.50	0.95	0.91	0.50	0.77	0.59	0.68	0.64	0.73	0.73	0.50	0.82	0.59	0.68	0.86	0.59	0.55	0.45	1.00	0.73	0.59	0.09	0.77	0.50	0.59	0.55	0.55	1.00	0.95	0.36	0.95	0.59	0.68	0.59	0.95	0.50	0.64	0.82	0.55	0.50	0.68	1.00	0.82	0.27	0.55	0.41	0.45	0.00
RQ	2013	0.55	0.68	0.64	0.50	0.64	0.91	0.64	0.68	0.86	0.82	0.45	0.50	0.64	0.36	0.86	0.59	0.95	0.73	0.55	0.64	1.00	0.86	0.59	0.64	0.68	0.45	0.64	0.59	0.64	0.32	0.45	0.64	0.59	0.73	0.45	0.45	0.64	0.77	0.50	0.86	0.59	0.55	0.64	0.91	0.59	0.55	0.77	0.36	0.41	0.50	0.27	0.55	1.00	0.59	0.73	0.59	0.68	0.32	0.59	0.68	0.82	0.59	0.55	0.95	0.73	0.59	0.59	0.27	0.82	0.68	0.73	0.55	0.45	0.45	0.73	0.91	0.50	0.45	0.77	0.55	0.73	0.82	0.50	0.45	0.73	0.64	0.45	0.55	0.82	1.00	0.68	0.45	0.50	0.95	0.91	0.55	0.77	0.59	0.68	0.68	0.64	0.73	0.50	0.82	0.59	0.68	0.86	0.64	0.55	0.45	1.00	0.73	0.55	0.18	0.64	0.68	0.64	0.55	0.55	1.00	0.95	0.27	0.95	0.59	0.68	0.59	0.95	0.45	0.50	0.95	0.64	0.45	0.86	1.00	0.82	0.27	0.55	0.41	0.50	0.14
RQ	2014	0.55	0.68	0.59	0.45	0.59	1.00	0.77	0.68	0.86	0.77	0.50	0.50	0.64	0.50	0.86	0.64	0.86	0.68	0.59	0.64	1.00	0.86	0.45	0.64	0.68	0.45	0.64	0.64	0.64	0.45	0.86	0.64	0.59	0.73	0.55	0.50	0.64	0.77	0.50	0.86	0.59	0.59	0.59	0.91	0.59	0.55	0.77	0.36	0.41	0.50	0.27	0.55	1.00	0.68	0.77	0.59	0.68	0.41	0.50	0.86	0.82	0.73	0.73	0.95	0.73	0.64	0.59	0.32	0.82	0.73	0.82	0.55	0.45	0.50	0.73	0.91	0.55	0.45	0.77	0.55	0.73	0.68	0.55	0.45	0.64	0.68	0.41	0.55	0.86	1.00	0.64	0.59	0.45	0.95	0.91	0.55	0.77	0.59	0.68	0.68	0.64	0.77	0.50	0.82	0.59	0.59	0.82	0.64	0.55	0.41	1.00	0.73	0.68	0.18	0.55	0.68	0.64	0.55	0.55	1.00	0.95	0.27	0.95	0.64	0.59	0.59	0.82	0.59	0.45	0.95	0.64	0.45	0.95	1.00	0.82	0.27	0.64	0.41	0.50	0.14
RQ	2015	0.55	0.68	0.50	0.55	0.59	1.00	0.77	0.45	0.91	0.77	0.59	0.50	0.64	0.50	0.86	0.50	0.77	0.86	0.59	0.64	1.00	0.86	0.45	0.64	0.68	0.50	0.68	0.64	0.64	0.55	0.86	0.64	0.73	0.77	0.45	0.55	0.59	0.77	0.59	0.86	0.73	0.59	0.59	0.91	0.68	0.73	0.77	0.55	0.41	0.50	0.27	0.59	1.00	0.86	0.77	0.68	0.50	0.59	0.50	1.00	0.82	0.82	0.73	0.95	0.73	0.50	0.64	0.32	0.82	0.73	0.82	0.64	0.45	0.50	0.73	0.91	0.55	0.45	0.64	0.55	0.86	0.59	0.45	0.50	0.64	0.55	0.55	0.55	0.91	1.00	0.64	0.59	0.45	0.91	0.91	0.64	0.77	0.59	0.68	0.64	0.73	0.77	0.68	0.82	0.59	0.59	0.86	0.64	0.55	0.41	1.00	0.73	0.55	0.18	0.64	0.73	0.59	0.50	0.55	1.00	0.95	0.27	0.95	0.64	0.59	0.59	0.73	0.64	0.45	0.95	0.68	0.59	1.00	1.00	0.82	0.27	0.64	0.32	0.55	0.27
RQ	2016	0.64	0.55	0.50	0.64	0.59	1.00	0.77	0.45	0.91	0.68	0.50	0.55	0.73	0.45	0.86	0.59	0.77	0.86	0.59	0.64	1.00	0.86	0.45	0.64	0.55	0.50	0.64	0.64	0.50	0.50	0.86	0.68	0.59	0.77	0.50	0.59	0.50	0.77	0.55	0.86	0.73	0.59	0.59	0.91	0.64	0.68	0.77	0.55	0.41	0.59	0.27	0.59	1.00	0.77	0.77	0.68	0.73	0.59	0.59	1.00	0.82	0.77	0.73	0.95	0.64	0.50	0.64	0.32	0.82	0.73	0.82	0.68	0.45	0.45	0.73	0.91	0.59	0.45	0.64	0.55	0.86	0.55	0.45	0.50	0.64	0.45	0.64	0.59	0.91	1.00	0.59	0.59	0.45	0.95	0.82	0.64	0.73	0.59	0.68	0.73	0.82	0.73	0.73	0.82	0.64	0.64	0.73	0.68	0.50	0.50	0.91	0.73	0.55	0.18	0.55	0.82	0.55	0.50	0.55	1.00	0.95	0.45	0.95	0.64	0.64	0.59	0.64	0.50	0.50	0.86	0.68	0.64	0.95	1.00	0.82	0.27	0.64	0.32	0.55	0.27
RQ	2017	0.64	0.50	0.45	0.64	0.59	1.00	0.77	0.50	0.77	0.59	0.55	0.59	0.73	0.50	0.77	0.59	0.77	0.86	0.55	0.55	1.00	0.82	0.64	0.64	0.45	0.45	0.59	0.59	0.59	0.50	0.77	0.86	0.73	0.77	0.45	0.64	0.45	0.77	0.55	0.86	0.73	0.59	0.64	0.91	0.64	0.77	0.73	0.59	0.50	0.59	0.36	0.59	1.00	0.86	0.82	0.68	0.73	0.64	0.59	1.00	0.82	0.77	0.73	0.91	0.64	0.64	0.68	0.32	0.82	0.73	0.82	0.68	0.45	0.59	0.73	0.91	0.59	0.59	0.64	0.59	0.86	0.55	0.55	0.59	0.59	0.45	0.64	0.59	0.91	1.00	0.50	0.59	0.45	1.00	0.68	0.64	0.73	0.50	0.68	0.64	0.77	0.77	0.77	0.68	0.64	0.64	0.64	0.68	0.50	0.50	0.91	0.73	0.55	0.27	0.64	0.82	0.55	0.50	0.59	1.00	0.95	0.50	0.95	0.55	0.64	0.59	0.64	0.59	0.45	0.86	0.64	0.64	0.95	1.00	0.82	0.32	0.64	0.32	0.55	0.36
RQ	2018	0.64	0.50	0.64	0.59	0.68	0.95	0.77	0.59	0.77	0.59	0.55	0.59	0.77	0.50	0.77	0.59	0.77	0.86	0.59	0.55	1.00	0.82	0.59	0.64	0.50	0.45	0.64	0.59	0.73	0.50	0.68	0.86	0.73	0.77	0.50	0.64	0.59	0.77	0.55	0.86	0.73	0.55	0.64	0.91	0.64	0.86	0.73	0.59	0.50	0.59	0.36	0.64	1.00	0.82	0.82	0.64	0.64	0.55	0.64	1.00	0.82	0.82	0.64	0.91	0.59	0.64	0.68	0.32	0.82	0.77	0.77	0.59	0.50	0.55	0.73	0.91	0.59	0.59	0.68	0.59	0.86	0.59	0.59	0.68	0.55	0.45	0.64	0.59	0.91	1.00	0.50	0.59	0.59	1.00	0.59	0.64	0.68	0.55	0.73	0.64	0.64	0.77	0.77	0.77	0.64	0.64	0.64	0.68	0.64	0.55	0.91	0.73	0.55	0.36	0.59	0.82	0.55	0.50	0.59	1.00	0.95	0.55	0.95	0.55	0.64	0.59	0.55	0.45	0.59	0.86	0.64	0.55	0.95	1.00	0.82	0.32	0.68	0.32	0.50	0.50
RQ	2019	0.64	0.50	0.68	0.50	0.68	0.95	0.77	0.64	0.73	0.64	0.55	0.64	0.77	0.50	0.68	0.73	0.77	0.73	0.64	0.55	1.00	0.77	0.59	0.73	0.64	0.45	0.73	0.64	0.77	0.50	0.82	0.86	0.73	0.77	0.59	0.68	0.59	0.77	0.64	0.86	0.95	0.55	0.64	0.91	0.59	0.86	0.73	0.59	0.50	0.59	0.36	0.59	1.00	0.86	0.82	0.73	0.73	0.55	0.64	1.00	0.86	0.95	0.64	0.91	0.59	0.68	0.68	0.32	0.82	0.82	0.86	0.55	0.50	0.50	0.82	0.91	0.59	0.59	0.68	0.59	0.68	0.59	0.64	0.68	0.59	0.45	0.64	0.59	0.91	1.00	0.59	0.59	0.55	1.00	0.73	0.59	0.73	0.55	0.73	0.68	0.77	0.91	0.86	0.82	0.64	0.68	0.64	0.64	0.64	0.55	1.00	0.86	0.73	0.36	0.68	0.91	0.55	0.45	0.59	1.00	0.95	0.55	0.95	0.55	0.73	0.59	0.55	0.59	0.59	0.86	0.64	0.68	0.91	1.00	0.77	0.32	0.68	0.32	0.45	0.50
RQ	2020	0.59	0.50	0.59	0.50	0.64	1.00	0.86	0.59	0.77	0.59	0.59	0.59	0.82	0.50	0.73	0.73	0.73	0.77	0.55	0.64	1.00	0.59	0.59	0.73	0.50	0.50	0.59	0.55	0.82	0.50	0.77	0.95	0.86	0.77	0.59	0.68	0.59	0.77	0.50	0.95	0.95	0.55	0.59	1.00	0.64	0.86	0.73	0.59	0.50	0.64	0.36	0.64	0.82	0.86	0.82	0.73	0.73	0.55	0.50	1.00	0.82	0.77	0.59	0.91	0.64	0.68	0.50	0.41	0.82	0.82	0.86	0.50	0.59	0.50	0.86	0.95	0.55	0.50	0.64	0.59	0.77	0.59	0.64	0.55	0.59	0.45	0.64	0.59	0.86	1.00	0.55	0.55	0.50	0.95	0.73	0.59	0.68	0.55	0.68	0.64	0.77	0.86	0.82	0.82	0.73	0.64	0.82	0.59	0.68	0.59	1.00	0.86	0.73	0.45	0.59	0.73	0.45	0.50	0.50	1.00	0.86	0.55	0.95	0.55	0.73	0.64	0.50	0.59	0.55	0.82	0.59	0.68	0.91	1.00	0.82	0.32	0.73	0.32	0.45	0.55
VA	1996	0.50	0.33	0.25	0.83		1.00	1.00		0.83	0.50	0.67		1.00	0.58	0.92	0.58	0.50	0.92	0.42	0.58	1.00	0.67	0.33	0.42	0.42	0.25	0.92	0.58		0.42	0.83	1.00	1.00	0.58	0.58	0.50	0.58		0.33	1.00	1.00	0.58	0.33	0.92	0.50	0.92	0.67	0.25	0.25	0.83	0.42	0.50	0.75	0.92	1.00	0.83	0.50	0.67	0.08	1.00	0.75	1.00	0.83	1.00	0.75		0.75	0.25	0.92	0.75		0.58	0.33	0.42		1.00	0.50	0.58	0.67	0.58	1.00	0.83		0.83	0.50	0.42	0.08	0.92	1.00	1.00	0.58	0.08	0.17	1.00	0.58	0.50	0.50	0.75	0.67	0.25	0.67	0.92	1.00	0.42	0.75	0.67	0.42	0.67	0.25	0.58	0.75	0.92		0.08	0.83	0.92	0.50	0.08	0.50	1.00	1.00	0.33	0.83	0.50	0.67	0.33	0.75	0.50	0.67	0.58	0.33		1.00	1.00	0.75	0.67	0.42	0.58	0.75	0.58
VA	1998	0.67	0.17	0.42	0.75	0.67	1.00	0.92	0.50	0.83	0.25	0.67	0.67	0.92	0.58	0.75	0.67	0.42	0.83	0.50	0.50	1.00	0.50	0.25	0.42	0.08	0.08	0.92	0.58	0.58	0.25	0.75	0.92	1.00	0.58	0.58	0.42	0.58	0.83	0.42	1.00	0.83	0.42	0.42	0.92	0.42	0.92	0.50	0.33	0.25	0.92	0.42	0.50	0.33	1.00	1.00	0.83	0.17	0.75	0.00	1.00	0.83	0.92	0.92	0.92	0.75	0.75	0.50	0.08	0.92	0.67	0.83	0.67	0.50	0.33	0.83	1.00	0.67	0.67	0.67	0.58	1.00	0.75	0.75	0.92	0.58	0.42	0.00	0.83	1.00	0.92	0.67	0.17	0.33	1.00	0.50	0.33	0.92	0.58	0.50	0.33	0.83	1.00	1.00	0.42	0.92	0.50	0.42	0.50	0.50	0.00	0.75	1.00	0.83	0.08	0.75	0.92	0.58	0.08	0.58	1.00	1.00	0.25	0.83	0.67	0.58	0.25	0.83	0.42	0.25	0.58	0.33	0.83	0.92	1.00	0.83	0.67	0.17	0.67	0.75	0.50
VA	2000	0.75	0.25	0.33	0.75	0.67	1.00	0.92	0.50	0.83	0.25	0.67	0.50	0.92	0.58	0.75	0.67	0.42	0.83	0.58	0.50	1.00	0.67	0.25	0.42	0.08	0.08	0.92	0.33	0.83	0.25	0.92	0.92	1.00	0.67	0.50	0.42	0.58	0.83	0.42	1.00	0.83	0.42	0.42	0.92	0.42	0.92	0.50	0.33	0.25	0.92	0.42	0.58	0.42	1.00	1.00	0.75	0.50	0.67	0.00	1.00	0.83	0.83	0.92	0.92	0.75	0.50	0.50	0.08	0.92	0.67	0.83	0.67	0.33	0.33	0.83	0.92	0.67	0.67	0.58	0.67	1.00	0.75	0.58	0.75	0.58	0.42	0.00	0.83	1.00	1.00	0.67	0.75	0.50	1.00	0.50	0.00	0.92	0.50	0.33	0.50	0.75	1.00	1.00	0.50	0.92	0.58	0.42	0.50	0.42	0.00	0.67	1.00	0.83	0.17	0.75	0.92	0.50	0.17	0.67	1.00	1.00	0.25	0.75	0.67	0.67	0.25	0.75	0.50	0.58	0.58	0.33	0.67	1.00	0.92	0.83	0.50	0.25	0.67	0.75	0.50
VA	2002	0.71	0.17	0.33	0.71	0.63	1.00	0.92	0.50	0.83	0.63	0.46	0.50	1.00	0.58	0.75	0.75	0.42	0.83	0.63	0.50	1.00	0.67	0.29	0.42	0.25	0.08	0.96	0.21	0.83	0.25	0.92	0.92	1.00	0.67	0.50	0.42	0.58	0.83	0.42	1.00	0.83	0.42	0.54	0.92	0.46	0.88	0.50	0.33	0.25	0.92	0.29	0.58	0.42	1.00	1.00	0.83	0.54	0.67	0.00	1.00	0.71	0.83	0.92	0.92	0.75	0.50	0.50	0.13	0.92	0.67	0.83	0.58	0.33	0.33	0.83	0.92	0.50	0.67	0.58	0.54	1.00	0.75	0.75	0.75	0.75	0.42	0.13	0.83	1.00	1.00	0.67	0.67	0.46	1.00	0.50	0.08	0.92	0.42	0.29	0.83	0.75	1.00	1.00	0.50	0.92	0.63	0.42	0.50	0.50	0.46	0.67	1.00	0.83	0.17	0.67	0.92	0.58	0.29	0.67	0.96	1.00	0.25	0.75	0.67	0.67	0.25	0.75	0.50	0.38	0.58	0.33	0.58	1.00	0.88	0.83	0.38	0.25	0.58	0.75	0.33
